name	id
Bildungsstätte des Bayerischen Bauernverbandes. Bibliothek	http://lobid.org/organisations/DBS-BJ634#!
Schulbibliothek in der Bertolt-Brecht-Schule	http://lobid.org/organisations/DBS-BB965#!
Ev. öffentl. Bücherei der Stadtkirchengemeinde	http://lobid.org/organisations/DBS-BP318#!
Ev. Kindertagesstätte 'Arche Noah' Bad Karlshafen	http://lobid.org/organisations/DBS-BK343#!
Bibliothek des PTI der Nordkirche, Standort Schleswig-Holstein Spezialbibliothek für religionspädagogische Materialien und Medien in Kita, Schule und Gemeinde 	http://lobid.org/organisations/DBS-BK687#!
Schulbibliothek C.-F.-Gauß-Gymnasium Frankfurt (Oder)	http://lobid.org/organisations/DBS-CF152#!
Bibliothek Böhmenkirch	http://lobid.org/organisations/DBS-BK895#!
Religionspädagogisches Institut der Ev. Landeskirche in Baden. RPI-Mediathek	http://lobid.org/organisations/DBS-BL096#!
Kommunale Gemeinschaftsstelle (KGSt). Bibliothek	http://lobid.org/organisations/DBS-BE550#!
Bücherei Bernbeuren	http://lobid.org/organisations/DBS-BE869#!
Evangelische Öffentliche Bücherei Tossens	http://lobid.org/organisations/DBS-BJ887#!
TKI Bücherei Bleichenbacht	http://lobid.org/organisations/DBS-BL636#!
Gemeindebücherei Bondorf	http://lobid.org/organisations/DBS-BN711#!
Schülerbücherei Regenbogenschule 	http://lobid.org/organisations/DBS-BR001#!
Medienzentren der Verbandsgemeinde Bruchmühlbach-Miesau	http://lobid.org/organisations/DBS-BM668#!
Bibliothek des Raiffeisen-Campus	http://lobid.org/organisations/DBS-CR100#!
Ev. Kindertagesstätte Auf der Baus	http://lobid.org/organisations/DBS-BS143#!
Institut für niederdeutsche Sprache. Bibliothek	http://lobid.org/organisations/DBS-BP413#!
Bibliothek des Bundesarchiv. Lastenausgleichsarchivs	http://lobid.org/organisations/DBS-BJ099#!
Klinikum Bremen-Ost gGmbH. Medizinische Fachbibliothek	http://lobid.org/organisations/DBS-BP425#!
Verwaltungsgericht Hannover. Bücherei	http://lobid.org/organisations/DBS-CX437#!
Oberfinanzdirektion Hannover. Bibliothek	http://lobid.org/organisations/DBS-CU489#!
Akademie der Kulturellen Bildung des Bundes und des Landes NRW / Bibliothek	http://lobid.org/organisations/DBS-BK758#!
Statistisches Amt für Hamburg und Schleswig-Holstein. Bibliothek	http://lobid.org/organisations/DBS-CW597#!
Ev.-Luth. Predigerseminar. Bibliothek	http://lobid.org/organisations/DBS-BL035#!
Gemeindebücherei	http://lobid.org/organisations/DBS-BU977#!
Stadtarchiv. Bibliothek	http://lobid.org/organisations/DBS-BM118#!
Bücherei Schwarzenbach	http://lobid.org/organisations/DBS-BW564#!
Mutterhaus Sarepta - Bücherei  	http://lobid.org/organisations/DBS-BM143#!
Niedersächsisches Oberverwaltungsgericht.  Bibliothek	http://lobid.org/organisations/DE-LUEN3#!
Ev. Kindertagesstätte Feldböhnchen	http://lobid.org/organisations/DBS-BO320#!
InWEnt - Internationale Weiterbildung und Entwicklung gGmbH Informationszentrum Entwicklungspolitik, Bibliothek	http://lobid.org/organisations/DBS-BZ301#!
Landesinstitut für Schule - Bibliothek	http://lobid.org/organisations/DBS-BP802#!
Landkreis Rotenburg (Wümme). Kreisarchiv. Wiss. Kreisbibliothek	http://lobid.org/organisations/DBS-CF985#!
Hessisches Landesmuseum Darmstadt. Bibliothek	http://lobid.org/organisations/DBS-CZ768#!
Schulbücherei Regenbogenschule	http://lobid.org/organisations/DBS-CC001#!
Bücherei in der Schule Lechbruckt	http://lobid.org/organisations/DBS-CK962#!
Nordelbische Kirchenmusikbibliothek	http://lobid.org/organisations/DBS-DB330#!
LWL-Museumsamt für Westfalen. Bibliothek	http://lobid.org/organisations/DBS-CG126#!
Gesellschaft für Erdkunde. Bibliothek	http://lobid.org/organisations/DBS-CN141#!
Bundesarchiv. Bibliothek	http://lobid.org/organisations/DBS-DB973#!
Gemeindebibliothek Brüheim	http://lobid.org/organisations/DBS-BR998#!
Bücherei der Justizvollzugsanstalt	http://lobid.org/organisations/DBS-CS547#!
DBS	http://lobid.org/organisations/DBS-DBI#!
D.I.B. Gesellschaft für Standortbetreiberdienste mbH Deutsche  Aerospace AG. Dienstleistungsbereich Ottobrunn. Fachinformation	http://lobid.org/organisations/DBS-CW263#!
Innenministerium des Landes Nordrhein-Westfalen. Bibliothek	http://lobid.org/organisations/DBS-CX334#!
Hessisches Statistisches Landesamt. Bibliothek	http://lobid.org/organisations/DBS-CX486#!
Von Bodelschwinghsche Anstalten Bethel. Zentrale Bibliotheken	http://lobid.org/organisations/DBS-CE178#!
Pädagogische Akademie Elisabethenstift gGmbH, Bibliothek	http://lobid.org/organisations/DBS-DD521#!
Bücherei Schopfloch (in der Gemeinschaftsschule)	http://lobid.org/organisations/DBS-CH147#!
Allianz Versicherungs-AG. Bibliothek	http://lobid.org/organisations/DBS-DF589#!
Institut für Angewandte Wirtschaftsforschung. Bibliothek	http://lobid.org/organisations/DBS-CX905#!
Ministerium für Umwelt und Naturschutz. Landwirtschaft und Verbraucherschutz des Landes Nordrhein-Westfalen	http://lobid.org/organisations/DBS-CT370#!
Bibliothek der Dualen Hochschule Baden-Württemberg Mannheim, Baden-Wuerttemberg Cooperative State University Mannheim  	http://lobid.org/organisations/DBS-DM196#!
Pfarr- und Gemeindebücherei Dasing	http://lobid.org/organisations/DBS-DG856#!
Schülerbibliothek Drei-Maare-Realschule plus Daun	http://lobid.org/organisations/DBS-DM500#!
LVR-Klinik Bonn. Bibliothek	http://lobid.org/organisations/DBS-CT540#!
Statistisches Amt für Hamburg und Schleswig-Holstein  Bibliothek	http://lobid.org/organisations/DBS-CW600#!
Fachhochschule für Verwaltung. Bibliothek	http://lobid.org/organisations/DBS-DP114#!
Zisterzienser-Abtei Marienstatt. Bibliothek	http://lobid.org/organisations/DBS-DC485#!
Justizministerium des Landes Nordrhein-Westfalen / Bibliothek	http://lobid.org/organisations/DBS-DR822#!
Akademie für Öffentliches Gesundheitswesen. Bibliothek	http://lobid.org/organisations/DBS-DR809#!
Ministerium für Gesundheit, Empanzipation, Pflege und Alter des Landes NRW / Bibliothek Dü76	http://lobid.org/organisations/DBS-DR901#!
Landgericht. Bücherei	http://lobid.org/organisations/DBS-DR895#!
Niedersächsisches Studieninstitut für kommunale Verwaltung. Bibliothek	http://lobid.org/organisations/DBS-DS723#!
Fachhochschule für öffentliche Verwaltung Nordrhein-Westfalen. Bibliothek	http://lobid.org/organisations/DBS-DS280#!
Verwaltungs- u. Sozialgericht Lüneburg. Gemeinsame Bibliothek	http://lobid.org/organisations/DBS-DT454#!
Pädagogische Zentralbibliothek. Landesinstitut für Schulentwicklung Stuttgart	http://lobid.org/organisations/DBS-DD659#!
Hessisches Landesmuseum Darmstadt. Bibliothek	http://lobid.org/organisations/DBS-CZ720#!
Kath. öffentl. Bücherei St. Marien Steinhorst	http://lobid.org/organisations/DBS-DE331#!
Gymnasium Donauwörth - Schulbibliothek	http://lobid.org/organisations/DBS-DW555#!
Niedersächsische Fachhochschule für Verwaltung und Rechtspflege -Präsidium- Zentralbibliothek	http://lobid.org/organisations/DBS-DW980#!
Landtag Nordrhein-Westfalen. Bibliothek	http://lobid.org/organisations/DBS-CZ975#!
Fachbibliothek Umwelt des Umweltbundesamtes, Standort Dessau 	http://lobid.org/organisations/DBS-DK868#!
Ludwig-Forum für Internationale Kunst. Bibliothek	http://lobid.org/organisations/DBS-DZ221#!
Austauschbücherei der Diözese Eichstätt	http://lobid.org/organisations/DBS-EC850#!
Katholische öffentliche Bücherei Domäne Hochberg	http://lobid.org/organisations/DBS-DH882#!
Kath. öffentl. Bücherei Herz-Jesu Lippling	http://lobid.org/organisations/DBS-DL331#!
DZ BANK AG. Deutsche Zentral-Genossenschaftsbank. Infocenter/Bibliothek	http://lobid.org/organisations/DBS-DA683#!
Pelizaeus-Museum, Bibliothek	http://lobid.org/organisations/DBS-DM737#!
Deutsche Institute für Textil- und Faserforschung. Institut für Textil- und Verfahrenstechnik. Bibliothek	http://lobid.org/organisations/DE-STG252#!
Gemeindebücherei Ellerbek	http://lobid.org/organisations/DBS-EB254#!
Fachhochschule für Rechtspflege Nordrhein-Westfalen	http://lobid.org/organisations/DBS-DR159#!
Bürgeramt, Statistik und Wahlen. Bibliothek 	http://lobid.org/organisations/DBS-DS115#!
AOK-Bundesverband - Bibliothek	http://lobid.org/organisations/DBS-DR445#!
Gymnasium Paul-von-Denis-Schulzentrum Schifferstadt	http://lobid.org/organisations/DBS-DS500#!
Gemeindebücherei Elmstein	http://lobid.org/organisations/DBS-EL674#!
Stadtbücherei Mainbernheim	http://lobid.org/organisations/DBS-DR517#!
Bundesagentur für Arbeit  Regionaldirektionh Nordrhein-Westfalen.  Bibliothek	http://lobid.org/organisations/DBS-DR846#!
Landesarbeitsgericht Hamm. Bücherei	http://lobid.org/organisations/DBS-DS607#!
Deutsche Rentenversicherung Rheinland. Bibliothek	http://lobid.org/organisations/DBS-DR883#!
Bücherwurm Friesenried	http://lobid.org/organisations/DBS-DS687#!
EmmiLis Büchertruhe	http://lobid.org/organisations/DBS-EM785#!
Hochschule für Finanzen Rheinland-Pfalz. Bibliothek	http://lobid.org/organisations/DBS-DR950#!
Verband Deutscher Verkehrsunternehmen (VDV). Dokumentation	http://lobid.org/organisations/DBS-DT363#!
Bundesrechnungshof. Bibliothek	http://lobid.org/organisations/DBS-DS139#!
Schulbibliothek der Grundschule Schornsheim	http://lobid.org/organisations/DBS-ER512#!
KÖB Nachbarschaftstreff	http://lobid.org/organisations/DBS-EW133#!
Niedersächsische Forstliche Versuchsanstalt. Abteilung C. Bibliothek	http://lobid.org/organisations/DBS-DU562#!
Ev. Kindergarten Sonnenschein Witzenhausen	http://lobid.org/organisations/DBS-EK372#!
Landesamt für Denkmalpflege Schleswig-Holstein. Bibliothek	http://lobid.org/organisations/DBS-DT016#!
Sozialgericht Würzburg. Bücherei	http://lobid.org/organisations/DBS-DW049#!
Landeslabor Brandenburg / Bibliothek	http://lobid.org/organisations/DBS-EX473#!
Hochschule der Polizei Rheinland-Pfalz, Bibliothek	http://lobid.org/organisations/DBS-DT211#!
Hochschule für Wirtschaft und Recht Berlin, Fachbereich II Berufsakademie Hochschulbibliothek	http://lobid.org/organisations/DBS-EX734#!
Staatskanzlei Rheinland-Pfalz. Bibliothek	http://lobid.org/organisations/DBS-DT624#!
WBH  Westdeutsche Blindenhörbücherei e.V.	http://lobid.org/organisations/DBS-DD118#!
Gemeindebibliothek Dallgow-Döberitz  	http://lobid.org/organisations/DBS-DD146#!
Pfälzisches Oberlandesgericht Zweibrücken. Bibliothek	http://lobid.org/organisations/DBS-DW074#!
Stadt Hildesheim - Fachbereich Archiv und Bibliotheken. Wissenschaftliche Bibliothek	http://lobid.org/organisations/DBS-DZ439#!
Feministisches Frauen Gesundheitszentrum e.V. (FFGZ). Bibliothek	http://lobid.org/organisations/DBS-FD282#!
Schulbibliothek Gesamtschule Eiserfeld	http://lobid.org/organisations/DBS-DE200#!
Gemeindebücherei Enkirch	http://lobid.org/organisations/DBS-EN568#!
Anne-Frank-Schule	http://lobid.org/organisations/DBS-FO350#!
Eddersheimer Schule	http://lobid.org/organisations/DBS-ES657#!
Hafenschule	http://lobid.org/organisations/DBS-FO353#!
Staatlich anerkannte Fachhochschule. PTL Wedel. Gemeinnützige Schulgesellschaft mbH. Bibliothek	http://lobid.org/organisations/DBS-DY332#!
Schule Bieber-Waldhof	http://lobid.org/organisations/DBS-FO356#!
 Schülerbücherei der Realschule+ Kaisersesch  	http://lobid.org/organisations/DBS-FS001#!
Finnland-Institut in Deutschland für Kultur. Wissenschaft und Wirtschaft. Bibliothek	http://lobid.org/organisations/DBS-DZ440#!
Landesamt für Bergbau, Geologie und Rohstoffe Brandenburg. Außenstelle Kleinmachnow. Fachbibliothek	http://lobid.org/organisations/DBS-EX047#!
Ev. Krankenhaus	http://lobid.org/organisations/DBS-GA112#!
Schulgesellschaft St. Martinus gGmbH Marienschule Bibliothek	http://lobid.org/organisations/DBS-EA137#!
Gemeindebücherei	http://lobid.org/organisations/DBS-GA481#!
Gemeindebücherei	http://lobid.org/organisations/DBS-EC945#!
Stadtbücherei Neue Mitte	http://lobid.org/organisations/DBS-GA535#!
Buchhaus Hahnbach - Gebenbach	http://lobid.org/organisations/DBS-GA638#!
Katholische Öffentliche Bücherei St. Georg und Jakobus Isny	http://lobid.org/organisations/DBS-DP883#!
Schulbibliothek Europäische Schule Frankfurt	http://lobid.org/organisations/DBS-EF698#!
Schülerbücherei des Gymnasiums in den Filder Benden	http://lobid.org/organisations/DBS-FB474#!
Stadtbücherei	http://lobid.org/organisations/DBS-GA754#!
Patientenbibliothek Diakonissenkrankenhaus Dresden	http://lobid.org/organisations/DBS-DR109#!
Bücherei Schweich-Issel	http://lobid.org/organisations/DBS-GA869#!
Mediothek Realschule Am Kattenberge	http://lobid.org/organisations/DBS-EK951#!
Zeppelin University Bibliothek	http://lobid.org/organisations/DBS-FH880#!
Gemeindebücherei	http://lobid.org/organisations/DBS-GB003#!
ILS Institut für Landes- und Stadtentwicklungsforschung gGmbH. Bibliothek	http://lobid.org/organisations/DBS-DR779#!
Schulbibliothek der Realschule plus	http://lobid.org/organisations/DBS-FL621#!
Gemeindebücherei	http://lobid.org/organisations/DBS-GB084#!
Oberfinanzdirektion Nordrhein-Westfalen - Dienstsitz Köln. Bibliothek	http://lobid.org/organisations/DBS-DR913#!
Beethovenschule	http://lobid.org/organisations/DBS-FO351#!
Gemeindebücherei Enkenbach	http://lobid.org/organisations/DBS-GB126#!
Bundesamt für den Zivildienst. Bibliothek	http://lobid.org/organisations/DBS-DT259#!
Kath. öffentliche Bücherei Ellgau	http://lobid.org/organisations/DBS-EL976#!
Integrierte Gesamtschule Grünstadt	http://lobid.org/organisations/DBS-FR111#!
Fläming Bibliothek Rädigke e.V.	http://lobid.org/organisations/DBS-FR148#!
Gemeindebücherei	http://lobid.org/organisations/DBS-GB539#!
Stadtbücherei Friedrichsthal	http://lobid.org/organisations/DBS-FR662#!
Kreis Viersen. Der Landrat. Verwaltungsbücherei	http://lobid.org/organisations/DBS-DU707#!
Bücherei der Fachakademie für Sozialpädagogik des Caritasverbandes Erlangen	http://lobid.org/organisations/DBS-FS910#!
Bezirksfinanzdirektion Würzburg. Bücherei	http://lobid.org/organisations/DBS-DW001#!
Stadtteilbücherei Fulda Galerie	http://lobid.org/organisations/DBS-FU341#!
Fachhochschule Schwetzingen. Hochschule für Rechtspflege. Bibliothek	http://lobid.org/organisations/DBS-DY162#!
Ev. Kindertagesstätte 'Am Schwanenteich' Eschwege	http://lobid.org/organisations/DBS-ES329#!
Gemeindebücherei	http://lobid.org/organisations/DBS-GA511#!
Kreisbibliothek im Ganztagsgymnasium	http://lobid.org/organisations/DBS-GB874#!
Bibliothek Döberitz	http://lobid.org/organisations/DBS-DZ147#!
Gemeindebücherei	http://lobid.org/organisations/DBS-GC076#!
Gemeindebücherei	http://lobid.org/organisations/DBS-GB187#!
Stadtbücherei	http://lobid.org/organisations/DBS-GB266#!
Ev. Kindertagesstätte Felsberg	http://lobid.org/organisations/DBS-FE345#!
Gemeindebücherei Glauburg	http://lobid.org/organisations/DBS-GB636#!
Gemeindebücherei	http://lobid.org/organisations/DBS-GC489#!
Mauerfeldschule - Grundstufe der Geschwister-Scholl-Schule	http://lobid.org/organisations/DBS-FO354#!
Bibliotheque francaise de Spire e.V.	http://lobid.org/organisations/DBS-FR346#!
Katholische öffentliche Bücherei St. Julian  	http://lobid.org/organisations/DBS-FS667#!
Schulbibliothek Orankesee-Schule	http://lobid.org/organisations/DBS-FW632#!
Bibliothek der Bugenhagenschule Alsterdorf	http://lobid.org/organisations/DBS-FA258#!
Gemeindebücherei	http://lobid.org/organisations/DBS-GB898#!
Gemeindebibliothek	http://lobid.org/organisations/DBS-GB989#!
Stadtbücherei in der Zehntscheuer	http://lobid.org/organisations/DBS-GC623#!
Evangelische Öffentliche Gemeindebücherei	http://lobid.org/organisations/DBS-EE891#!
Stadtbücherei	http://lobid.org/organisations/DBS-GC040#!
Stadtbibliothek Staffort	http://lobid.org/organisations/DBS-GC817#!
Städtisches Klinikum. Walter-Friedrich-Krankenhaus. Medizinische Fachbibliothek	http://lobid.org/organisations/DBS-EF157#!
Gemeindebücherei	http://lobid.org/organisations/DBS-FF943#!
Gemeindebücherei Walzbachtal	http://lobid.org/organisations/DBS-GC167#!
Gemeindebücherei Wackernheim	http://lobid.org/organisations/DBS-GC921#!
Gemeindebücherei Lienen	http://lobid.org/organisations/DBS-GA316#!
Katharinen-Gymnasium Ingolstadt	http://lobid.org/organisations/DBS-EF256#!
Bücherei Mochenwangen	http://lobid.org/organisations/DBS-GC969#!
Gemeindebücherei Westerkappeln	http://lobid.org/organisations/DBS-GA341#!
Katholische Öffentliche Bücherei St. Martinus	http://lobid.org/organisations/DBS-EG985#!
Grundschule Buchhügel	http://lobid.org/organisations/DBS-FO352#!
Gemeindebücherei	http://lobid.org/organisations/DBS-GD202#!
Schule Bieber Nord	http://lobid.org/organisations/DBS-FO355#!
Stadtbibliothek Lich	http://lobid.org/organisations/DBS-GA584#!
Gemeindebücherei Brüggen	http://lobid.org/organisations/DBS-GC672#!
Stadtbücherei	http://lobid.org/organisations/DBS-GD378#!
Stadtbücherei	http://lobid.org/organisations/DBS-GA626#!
Städtische Bücherei Barntrup	http://lobid.org/organisations/DBS-GD421#!
Gemeindebücherei	http://lobid.org/organisations/DBS-GA006#!
Zentralbibliothek Herrnhut	http://lobid.org/organisations/DBS-GC775#!
Gemeindebibliothek Bösingfeld	http://lobid.org/organisations/DBS-GD445#!
Bildungszentrum für medizinische Heilberufe GmbH - Bibliothek	http://lobid.org/organisations/DBS-GA075#!
Stadtbücherei	http://lobid.org/organisations/DBS-GC805#!
Gemeindebücherei Kalletal	http://lobid.org/organisations/DBS-GD457#!
Verbandsgemeindebücherei Thalfang am Erbeskopf	http://lobid.org/organisations/DBS-GA821#!
Stadtbibliothek	http://lobid.org/organisations/DBS-GC908#!
Stadtbücherei	http://lobid.org/organisations/DBS-GA833#!
Stadtbücherei Grünberg	http://lobid.org/organisations/DBS-GA559#!
Ortsbibliothek	http://lobid.org/organisations/DBS-GD007#!
Stadtbücherei Spenge	http://lobid.org/organisations/DBS-GD640#!
Stadtbücherei KulTourBackes	http://lobid.org/organisations/DBS-GD238#!
Evangelische Bücherei Kirchheim	http://lobid.org/organisations/DBS-EL117#!
Gemeindebibliothek Auerbach	http://lobid.org/organisations/DBS-GA753#!
Gemeindebücherei Gadenstedt	http://lobid.org/organisations/DBS-GD986#!
Gemeindebücherei	http://lobid.org/organisations/DBS-GB001#!
Gemeindebibliothek (im Rathaus)	http://lobid.org/organisations/DBS-GD751#!
Gemeindebücherei	http://lobid.org/organisations/DBS-GE061#!
